row_kind,rx_pdu_id,acceptance_index,can_id,can_format,frame_length,com_length,timeout_ticks,com_flags,com_buf_off,com_buf_ram,acceptance_filter_route,rx_callback,unpacker,validity_state_ram,update_counter_ram,pdu_first_consumer,secoc_envelope,signal_id,signal_property,wire_field,endianness,bit_length,start_arg,signed,dest_kind,dest,dest_width,signal_update_state,first_consumer,evidence_status,call_site,notes
signal,47,41,0xD7,fd,32,32,12,0x0C,408,0xFEBE4BE1,rule[41] hw_label=50 route=2,0x7C640,0x4B3AA,0xFEBE52FB,0xFEBE535B,0x4B3AA,yes,284,0,B3..B4 BE16,big,16,0,0,ram,0xFEBE8072,2,shares PDU update counter 0xFEBE535B,0x56FC2,recovered,0x4B3FE,extract=bitfield; buf_off=411; evidence_window=0x4B3BE-0x4B3FE; body_sha256=8f85c500735112fe…
signal,47,41,0xD7,fd,32,32,12,0x0C,408,0xFEBE4BE1,rule[41] hw_label=50 route=2,0x7C640,0x4B3AA,0xFEBE52FB,0xFEBE535B,0x4B3AA,yes,285,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE535B,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,47,41,0xD7,fd,32,32,12,0x0C,408,0xFEBE4BE1,rule[41] hw_label=50 route=2,0x7C640,0x4B3AA,0xFEBE52FB,0xFEBE535B,0x4B3AA,yes,286,0,B28[7:4],big,4,4,0,ram,0xFEBE8079,1,shares PDU update counter 0xFEBE535B,configured-unresolved; bound=Ghidra READ xref of dest excluding COM unpacker cluster 0x4A200-0x4B700,recovered,0x4B44C,extract=bitfield; buf_off=436; evidence_window=0x4B40C-0x4B44C; body_sha256=8f85c500735112fe…
signal,47,41,0xD7,fd,32,32,12,0x0C,408,0xFEBE4BE1,rule[41] hw_label=50 route=2,0x7C640,0x4B3AA,0xFEBE52FB,0xFEBE535B,0x4B3AA,yes,287,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE535B,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,48,42,0x64F,classic,8,8,600,0x0C,440,0xFEBE4C01,rule[42] hw_label=51 route=2,0x7C640,0x4B470,0xFEBE52FC,0xFEBE535C,0x4B470,no,288,0,B2[5:4],big,2,4,0,ram,0xFEBE807E,1,shares PDU update counter 0xFEBE535C,0x4703E,recovered,0x4B49E,extract=bitfield; buf_off=442; evidence_window=0x4B470-0x4B49E; body_sha256=8643055ab34b80fb…
signal,48,42,0x64F,classic,8,8,600,0x0C,440,0xFEBE4C01,rule[42] hw_label=51 route=2,0x7C640,0x4B470,0xFEBE52FC,0xFEBE535C,0x4B470,no,289,0,B2/start0/len12,big,12,0,1,ram,0xFEBE807C,2,shares PDU update counter 0xFEBE535C,0x4703E,recovered,0x4B4BA,extract=bitfield; buf_off=442; evidence_window=0x4B47A-0x4B4BA; body_sha256=8643055ab34b80fb…
signal,48,42,0x64F,classic,8,8,600,0x0C,440,0xFEBE4C01,rule[42] hw_label=51 route=2,0x7C640,0x4B470,0xFEBE52FC,0xFEBE535C,0x4B470,no,290,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE535C,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,49,43,0x20,classic,8,8,6,0x0C,448,0xFEBE4C09,rule[43] hw_label=52 route=2,0x7C640,0x4B4D6,0xFEBE52FD,0xFEBE535D,0x4B4D6,no,291,0,B0[5:4],big,2,4,0,ram,0xFEBE8084,1,shares PDU update counter 0xFEBE535D,configured-unresolved; bound=Ghidra READ xref of dest excluding COM unpacker cluster 0x4A200-0x4B700,recovered,0x4B504,extract=bitfield; buf_off=448; evidence_window=0x4B4D6-0x4B504; body_sha256=8a3fb53765277962…
signal,49,43,0x20,classic,8,8,6,0x0C,448,0xFEBE4C09,rule[43] hw_label=52 route=2,0x7C640,0x4B4D6,0xFEBE52FD,0xFEBE535D,0x4B4D6,no,292,0,B0/start0/len12,big,12,0,1,ram,0xFEBE8082,2,shares PDU update counter 0xFEBE535D,configured-unresolved; bound=Ghidra READ xref of dest excluding COM unpacker cluster 0x4A200-0x4B700,recovered,0x4B520,extract=bitfield; buf_off=448; evidence_window=0x4B4E0-0x4B520; body_sha256=8a3fb53765277962…
signal,49,43,0x20,classic,8,8,6,0x0C,448,0xFEBE4C09,rule[43] hw_label=52 route=2,0x7C640,0x4B4D6,0xFEBE52FD,0xFEBE535D,0x4B4D6,no,293,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE535D,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,50,44,0x403,classic,8,8,303,0x0C,456,0xFEBE4C11,rule[44] hw_label=53 route=2,0x7C640,0x4B53C,0xFEBE52FE,0xFEBE535E,0x4B53C,no,294,4,B0,big,8,0,0,ram,0xFEBE8087,1,shares PDU update counter 0xFEBE535E,0x56FC2,recovered,0x4B56A,extract=bitfield; buf_off=456; evidence_window=0x4B53C-0x4B56A; body_sha256=5ef1613647947cd5…
signal,50,44,0x403,classic,8,8,303,0x0C,456,0xFEBE4C11,rule[44] hw_label=53 route=2,0x7C640,0x4B53C,0xFEBE52FE,0xFEBE535E,0x4B53C,no,295,4,B1,big,8,0,0,ram,0xFEBE8088,1,shares PDU update counter 0xFEBE535E,0x56FC2,recovered,0x4B584,extract=bitfield; buf_off=457; evidence_window=0x4B544-0x4B584; body_sha256=5ef1613647947cd5…
signal,50,44,0x403,classic,8,8,303,0x0C,456,0xFEBE4C11,rule[44] hw_label=53 route=2,0x7C640,0x4B53C,0xFEBE52FE,0xFEBE535E,0x4B53C,no,296,4,B2,big,8,0,0,ram,0xFEBE808B,1,shares PDU update counter 0xFEBE535E,0x56FC2,recovered,0x4B59E,extract=bitfield; buf_off=458; evidence_window=0x4B55E-0x4B59E; body_sha256=5ef1613647947cd5…
signal,51,45,0x490,classic,1,1,600,0x0C,464,0xFEBE4C19,rule[45] hw_label=54 route=2,0x7C640,0x4B5BA,0xFEBE52FF,0xFEBE535F,0x4B5BA,no,297,0,B0[6:4],big,3,4,0,ram,0xFEBE808C,1,shares PDU update counter 0xFEBE535F,0x56FC2,recovered,0x4B5E8,extract=bitfield; buf_off=464; evidence_window=0x4B5BA-0x4B5E8; body_sha256=099af0dfe27c098a…
signal,51,45,0x490,classic,1,1,600,0x0C,464,0xFEBE4C19,rule[45] hw_label=54 route=2,0x7C640,0x4B5BA,0xFEBE52FF,0xFEBE535F,0x4B5BA,no,298,3,B0[3:0],big,4,0,0,ram,0xFEBE808D,1,shares PDU update counter 0xFEBE535F,0x56FC2,recovered,0x4B602,extract=bitfield; buf_off=464; evidence_window=0x4B5C2-0x4B602; body_sha256=099af0dfe27c098a…
signal,52,46,0x1DA,classic,8,8,600,0x0C,465,0xFEBE4C1A,rule[46] hw_label=55 route=2,0x7C640,0x4B61E,0xFEBE5300,0xFEBE5360,0x4B61E,no,299,3,B0[3:0],big,4,0,0,ram,0xFEBE8090,1,shares PDU update counter 0xFEBE5360,0x56FC2,recovered,0x4B64C,extract=bitfield; buf_off=465; evidence_window=0x4B61E-0x4B64C; body_sha256=8ad21a568b33d66a…
