entry_addr,body_bytes,name,name_source,is_thunk,calling_convention,caller_count,callee_count,root_kind,ram_ref_count,mmio_ref_count,codeflash_data_ref_count,string_ref_count,subsystem,evidence_grade
0x0000567e,1,uds_routine_control,USER_DEFINED,false,__stdcall,0,0,,0,0,0,0,boot,annotated
0x00005936,206,routine_verify_crc_cmac_task,USER_DEFINED,false,__stdcall,1,8,,9,0,0,0,boot,annotated
0x00005a04,356,routine_program_verify_task,USER_DEFINED,false,__stdcall,1,11,,11,0,1,0,boot,annotated
0x00005b70,146,routine_erase_task,USER_DEFINED,false,__stdcall,1,5,,6,0,0,0,boot,annotated
0x00005c06,68,routine_control_task_dispatch,USER_DEFINED,false,__stdcall,1,3,,3,0,0,0,boot,annotated
0x00005c4a,10,FUN_00005c4a,DEFAULT,false,__stdcall,1,0,,2,0,0,0,boot,recovered
0x00005c54,34,FUN_00005c54,DEFAULT,false,__stdcall,1,1,,1,0,0,0,boot,recovered
0x00005c76,8,FUN_00005c76,DEFAULT,false,__stdcall,1,0,,0,0,0,0,boot,recovered
0x00005c92,152,uds_request_transfer_exit,USER_DEFINED,false,__stdcall,0,6,,7,0,1,0,boot,annotated
0x00005d2a,2,FUN_00005d2a,DEFAULT,false,__stdcall,1,0,,0,0,0,0,boot,recovered
0x00005d2c,20,FUN_00005d2c,DEFAULT,false,__stdcall,1,1,,0,0,0,0,boot,recovered
0x00005d40,40,FUN_00005d40,DEFAULT,false,__stdcall,1,1,,4,0,0,0,boot,recovered
0x00005d68,468,uds_request_download,USER_DEFINED,false,__stdcall,0,10,,9,0,1,0,boot,annotated
0x00005f3c,2,FUN_00005f3c,DEFAULT,false,__stdcall,1,0,,0,0,0,0,boot,recovered
0x00005f3e,42,bootloader_read_did_fill_placeholder,USER_DEFINED,false,__stdcall,0,0,,1,0,1,0,boot,annotated
0x00005f68,20,uds_read_did_negative_response,USER_DEFINED,false,__stdcall,0,1,,0,0,0,0,boot,annotated
0x00005f7c,60,uds_read_did_positive_response,USER_DEFINED,false,__stdcall,0,1,,4,0,0,0,boot,annotated
0x00005fb8,70,uds_read_data_by_identifier,USER_DEFINED,false,__stdcall,0,2,,1,0,2,0,boot,annotated
0x00006082,2,FUN_00006082,DEFAULT,false,__stdcall,1,0,,0,0,0,0,boot,recovered
0x00006084,20,ecu_reset_negative_response,USER_DEFINED,false,__stdcall,1,1,,0,0,0,0,boot,annotated
0x00006098,42,ecu_reset_positive_response,USER_DEFINED,false,__stdcall,1,1,,3,0,0,0,boot,annotated
0x000060c2,114,uds_ecu_reset,USER_DEFINED,false,__stdcall,1,4,,3,0,1,0,boot,annotated
0x00006134,2,FUN_00006134,DEFAULT,false,__stdcall,1,0,,0,0,0,0,boot,recovered
0x00006136,20,FUN_00006136,DEFAULT,false,__stdcall,2,1,,0,0,0,0,boot,recovered
0x0000614a,186,uds_diagnostic_session_control,USER_DEFINED,false,__stdcall,1,3,,6,0,0,0,boot,annotated
0x00006204,64,bootloader_session_positive_response,USER_DEFINED,false,__stdcall,1,1,,7,0,0,0,boot,annotated
0x00006244,152,bootloader_session_control_task,USER_DEFINED,false,__stdcall,1,6,,4,0,0,0,boot,annotated
0x000062dc,36,FUN_000062dc,DEFAULT,false,__stdcall,1,1,,2,0,0,0,boot,recovered
0x00006300,12,FUN_00006300,DEFAULT,false,__stdcall,1,0,,3,0,0,0,boot,recovered
0x0000630c,20,FUN_0000630c,DEFAULT,false,__stdcall,1,1,,1,0,0,0,boot,recovered
0x00006320,48,FUN_00006320,DEFAULT,false,__stdcall,1,1,,9,0,0,0,boot,recovered
0x0000636e,6,FUN_0000636e,DEFAULT,false,__stdcall,1,0,,1,0,0,0,boot,recovered
0x00006374,174,Dcm_StartOfReception,USER_DEFINED,false,__stdcall,2,4,,7,0,1,0,boot,annotated
0x00006422,66,FUN_00006422,DEFAULT,false,__stdcall,1,0,,2,0,0,0,boot,recovered
0x00006464,84,Dcm_CopyRxData,USER_DEFINED,false,__stdcall,2,2,,3,0,0,0,boot,annotated
0x000064b8,76,Dcm_TpRxIndication,USER_DEFINED,false,__stdcall,2,3,,8,0,0,0,boot,annotated
0x00006504,132,FUN_00006504,DEFAULT,false,__stdcall,1,4,,0,0,2,0,boot,recovered
0x000065aa,194,FUN_000065aa,DEFAULT,false,__stdcall,1,2,,12,0,1,0,boot,recovered
0x0000666c,82,FUN_0000666c,DEFAULT,false,__stdcall,1,3,,4,0,0,0,boot,recovered
0x000066be,60,Dcm_TpTxConfirmation,USER_DEFINED,false,__stdcall,1,2,,5,0,0,0,boot,annotated
0x000066fa,80,Dcm_CopyTxData,USER_DEFINED,false,__stdcall,1,0,,3,0,0,0,boot,annotated
0x0000674a,102,Dcm_TransmitResponse,USER_DEFINED,false,__stdcall,12,3,,9,0,1,0,boot,annotated
0x000067b0,32,FUN_000067b0,DEFAULT,false,__stdcall,10,0,,2,0,0,0,boot,recovered
0x000067d0,10,FUN_000067d0,DEFAULT,false,__stdcall,3,0,,2,0,0,0,boot,recovered
0x000067da,28,bootloader_reset_after_response,USER_DEFINED,false,__stdcall,1,1,,2,0,0,0,boot,annotated
0x000067f6,40,FUN_000067f6,DEFAULT,false,__stdcall,7,2,,2,0,0,0,boot,recovered
0x0000684c,20,communication_control_negative_response,USER_DEFINED,false,__stdcall,1,1,,0,0,0,0,boot,annotated
0x00006860,42,communication_control_positive_response,USER_DEFINED,false,__stdcall,1,1,,3,0,0,0,boot,annotated
0x0000688a,112,uds_communication_control,USER_DEFINED,false,__stdcall,0,3,,2,0,1,0,boot,annotated
0x000068fa,2,FUN_000068fa,DEFAULT,false,__stdcall,1,0,,0,0,0,0,boot,recovered
0x000068fc,20,control_dtc_setting_negative_response,USER_DEFINED,false,__stdcall,1,1,,0,0,0,0,boot,annotated
0x00006910,42,control_dtc_setting_positive_response,USER_DEFINED,false,__stdcall,1,1,,3,0,0,0,boot,annotated
0x0000693a,96,uds_control_dtc_setting,USER_DEFINED,false,__stdcall,0,3,,2,0,1,0,boot,annotated
0x0000699a,2,FUN_0000699a,DEFAULT,false,__stdcall,1,0,,0,0,0,0,boot,recovered
0x0000699c,20,FUN_0000699c,DEFAULT,false,__stdcall,1,1,,1,0,0,0,boot,recovered
0x000069b0,34,uds_unsupported_service_handler,USER_DEFINED,false,__stdcall,0,2,,1,0,0,0,boot,annotated
0x000069d2,52,FUN_000069d2,DEFAULT,false,__stdcall,1,2,,1,0,0,0,boot,recovered
0x00006a06,28,bootloader_service_periodic_wrapper,USER_DEFINED,false,__stdcall,1,2,,1,0,0,0,boot,annotated
0x00006a22,138,FUN_00006a22,DEFAULT,false,__stdcall,1,11,,5,0,0,0,boot,recovered
0x00006aac,112,FUN_00006aac,DEFAULT,false,__stdcall,1,8,,5,0,0,0,boot,recovered
0x00006b1e,34,FUN_00006b1e,DEFAULT,false,__stdcall,1,2,,2,0,0,0,boot,recovered
0x00006b4c,32,PduR_CanTpStartOfReception,USER_DEFINED,false,__stdcall,2,1,,1,0,0,0,boot,annotated
0x00006b6c,14,PduR_CanTpCopyRxData,USER_DEFINED,false,__stdcall,5,1,,0,0,0,0,boot,annotated
0x00006b7a,16,PduR_CanTpRxIndication,USER_DEFINED,false,__stdcall,10,1,,0,0,0,0,boot,annotated
0x00006b8a,14,PduR_CanTpCopyTxData,USER_DEFINED,false,__stdcall,5,1,,0,0,0,0,boot,annotated
0x00006b98,16,PduR_CanTpTxConfirmation,USER_DEFINED,false,__stdcall,8,1,,0,0,0,0,boot,annotated
0x00006ba8,12,FUN_00006ba8,DEFAULT,false,__stdcall,1,1,,0,0,0,0,boot,recovered
0x00006bb4,30,payload_decrypt_enqueue,USER_DEFINED,false,__stdcall,2,0,,4,0,0,0,boot,annotated
0x00006bd2,12,FUN_00006bd2,DEFAULT,false,__stdcall,1,1,,0,0,0,0,boot,recovered
0x00006bde,116,payload_decrypt_transfer_task,USER_DEFINED,false,__stdcall,1,1,,4,0,0,0,boot,annotated
0x00006c52,6,FUN_00006c52,DEFAULT,false,__stdcall,1,0,,1,0,0,0,boot,recovered
0x00006c5a,18,boot_validity_marker_check,USER_DEFINED,false,__stdcall,1,0,,0,0,0,0,boot,annotated
0x00006c6c,34,memory_compare_enqueue,USER_DEFINED,false,__stdcall,2,0,,5,0,0,0,boot,annotated
0x00006c8e,116,memory_compare_task,USER_DEFINED,false,__stdcall,1,2,,5,0,0,0,boot,annotated
0x00006d02,12,FUN_00006d02,DEFAULT,false,__stdcall,1,0,,2,0,0,0,boot,recovered
0x00006d10,42,FUN_00006d10,DEFAULT,false,__stdcall,1,2,,0,0,0,0,boot,recovered
0x00006d3a,36,bootloader_did_direct_ram_copy,USER_DEFINED,false,__stdcall,1,0,,0,0,0,0,boot,annotated
0x00006d5e,98,bootloader_did_write_dispatch,USER_DEFINED,false,__stdcall,1,4,,6,0,0,0,boot,annotated
0x00006e4a,10,FUN_00006e4a,DEFAULT,false,__stdcall,1,0,,2,0,0,0,boot,recovered
0x00006e54,12,FUN_00006e54,DEFAULT,false,__stdcall,1,0,,2,0,0,0,boot,recovered
0x00006e60,66,FUN_00006e60,DEFAULT,false,__stdcall,1,4,,4,0,0,0,boot,recovered
0x00006ea2,10,FUN_00006ea2,DEFAULT,false,__stdcall,1,0,,2,0,0,0,boot,recovered
0x00006eae,12,payload_crypto_reinitialize,USER_DEFINED,false,__stdcall,2,1,,0,0,0,0,boot,annotated
0x00006eba,38,payload_cmac_verify_enqueue,USER_DEFINED,false,__stdcall,2,1,,2,0,0,0,boot,annotated
0x00006ee0,36,FUN_00006ee0,DEFAULT,false,__stdcall,1,1,,2,0,0,0,boot,recovered
0x00006f04,12,payload_crypto_clear_after_verify,USER_DEFINED,false,__stdcall,2,1,,0,0,0,0,boot,annotated
0x00006f10,12,FUN_00006f10,DEFAULT,false,__stdcall,1,0,,2,0,0,0,boot,recovered
0x00006f22,202,FUN_00006f22,DEFAULT,false,__stdcall,1,4,,4,0,2,0,boot,recovered
0x00006fec,50,security_access_derive_stage1_key,USER_DEFINED,false,__stdcall,1,3,,1,0,1,0,boot,annotated
0x0000701e,46,aes128_ecb_encrypt_with_runtime_key,USER_DEFINED,false,__stdcall,1,3,,1,0,0,0,boot,annotated
0x0000704c,28,security_access_compute_expected_key,USER_DEFINED,false,__stdcall,0,2,,0,0,0,0,boot,annotated
0x00007068,50,payload_build_derive_key,USER_DEFINED,false,__stdcall,1,3,,3,0,1,0,boot,annotated
0x0000709a,58,payload_crypto_init_cbc_cmac,USER_DEFINED,false,__stdcall,1,3,,4,0,0,0,boot,annotated
0x000070d4,16,payload_crypto_initialize,USER_DEFINED,false,__stdcall,2,2,,0,0,0,0,boot,annotated
0x000070e4,24,payload_crypto_clear,USER_DEFINED,false,__stdcall,1,2,,2,0,0,0,boot,annotated
0x000070fc,12,payload_crypto_finalize,USER_DEFINED,false,__stdcall,2,1,,0,0,0,0,boot,annotated
0x00007108,26,payload_aes_cbc_decrypt_block,USER_DEFINED,false,__stdcall,1,1,,1,0,0,0,boot,annotated
0x00007122,78,payload_cmac_verify_setup,USER_DEFINED,false,__stdcall,1,2,,6,0,0,0,boot,annotated
0x00007170,126,payload_cmac_verify_step,USER_DEFINED,false,__stdcall,1,1,,6,0,0,0,boot,annotated
0x00007208,22,FUN_00007208,DEFAULT,false,__stdcall,6,0,,0,0,0,0,boot,recovered
0x0000721e,38,FUN_0000721e,DEFAULT,false,__stdcall,19,0,,0,0,0,0,boot,recovered
0x00007244,30,FUN_00007244,DEFAULT,false,__stdcall,17,0,,0,0,0,0,boot,recovered
0x00007262,20,FUN_00007262,DEFAULT,false,__stdcall,1,0,,0,0,0,0,boot,recovered
0x0000729c,58,FUN_0000729c,DEFAULT,false,__stdcall,1,1,,0,0,2,0,boot,recovered
0x000072d6,64,FUN_000072d6,DEFAULT,false,__stdcall,1,1,,0,0,2,0,boot,recovered
0x00007346,12,FUN_00007346,DEFAULT,false,__stdcall,1,1,,0,0,0,0,boot,recovered
0x00007352,286,aes128_ecb_encrypt_block,USER_DEFINED,false,__stdcall,5,4,,0,0,0,0,boot,annotated
0x00007470,292,aes128_ecb_decrypt_block,USER_DEFINED,false,__stdcall,2,4,,0,0,0,0,boot,annotated
0x00007594,236,aes128_expand_key,USER_DEFINED,false,__stdcall,1,0,,0,0,2,0,boot,annotated
0x00007680,54,aes128_init_context,USER_DEFINED,false,__stdcall,6,1,,0,0,0,0,boot,annotated
0x000076b6,16,FUN_000076b6,DEFAULT,false,__stdcall,4,0,,0,0,0,0,boot,recovered
0x000076c6,20,aes128_clear_context,USER_DEFINED,false,__stdcall,3,1,,0,0,0,0,boot,annotated
0x000076da,206,FUN_000076da,DEFAULT,false,__stdcall,2,0,,0,0,0,0,boot,recovered
0x000077a8,198,FUN_000077a8,DEFAULT,false,__stdcall,1,0,,0,0,1,0,boot,recovered
0x0000786e,40,FUN_0000786e,DEFAULT,false,__stdcall,1,0,,0,0,0,0,boot,recovered
0x00007896,146,FUN_00007896,DEFAULT,false,__stdcall,1,0,,0,0,0,0,boot,recovered
0x00007928,198,FUN_00007928,DEFAULT,false,__stdcall,1,0,,0,0,1,0,boot,recovered
0x000079ee,40,FUN_000079ee,DEFAULT,false,__stdcall,1,0,,0,0,0,0,boot,recovered
0x00007a16,300,FUN_00007a16,DEFAULT,false,__stdcall,1,0,,0,0,0,0,boot,recovered
0x00007b42,344,FUN_00007b42,DEFAULT,false,__stdcall,1,1,,0,0,0,0,boot,recovered
0x00007c9a,162,FUN_00007c9a,DEFAULT,false,__stdcall,1,1,,0,0,0,0,boot,recovered
0x00007d3c,20,FUN_00007d3c,DEFAULT,false,__stdcall,1,1,,0,0,0,0,boot,recovered
0x00007d50,188,aes_cmac_generate_subkeys,USER_DEFINED,false,__stdcall,1,1,,0,0,2,0,boot,annotated
0x00007e0c,424,aes_cmac_process_block,USER_DEFINED,false,__stdcall,2,1,,0,0,0,0,boot,annotated
0x00007fb4,72,aes_cmac_init,USER_DEFINED,false,__stdcall,1,1,,0,0,0,0,boot,annotated
0x00007ffc,20,aes_cmac_clear,USER_DEFINED,false,__stdcall,1,1,,0,0,0,0,boot,annotated
0x00008162,340,aes128_cbc_decrypt_block,USER_DEFINED,false,__stdcall,1,1,,0,0,0,0,boot,annotated
0x000082b6,152,aes128_cbc_decrypt_init,USER_DEFINED,false,__stdcall,1,1,,0,0,0,0,boot,annotated
0x0000834e,20,aes128_cbc_clear,USER_DEFINED,false,__stdcall,1,1,,0,0,0,0,boot,annotated
0x00009f00,100,FUN_00009f00,DEFAULT,false,__stdcall,1,1,,0,0,0,0,boot,recovered
0x00020880,12,application_entry,USER_DEFINED,false,__stdcall,1,1,,1,0,0,0,application,annotated
0x000319b0,26,FUN_000319b0,DEFAULT,false,__stdcall,5,1,,3,0,0,0,application,recovered
0x000319ca,26,FUN_000319ca,DEFAULT,false,__stdcall,5,1,,3,0,0,0,application,recovered
0x000319e4,20,FUN_000319e4,DEFAULT,false,__stdcall,1,2,,0,0,0,0,application,recovered
0x000319f8,28,FUN_000319f8,DEFAULT,false,__stdcall,1,2,,2,0,0,0,application,recovered
0x00031a16,74,FUN_00031a16,DEFAULT,false,__stdcall,1,2,,4,0,1,0,application,recovered
0x00031a60,74,FUN_00031a60,DEFAULT,false,__stdcall,1,2,,4,0,1,0,application,recovered
0x00031aaa,108,FUN_00031aaa,DEFAULT,false,__stdcall,2,5,,4,0,0,0,application,recovered
0x00031b16,26,FUN_00031b16,DEFAULT,false,__stdcall,14,1,,0,0,0,0,application,recovered
0x00031b30,26,FUN_00031b30,DEFAULT,false,__stdcall,14,1,,0,0,0,0,application,recovered
0x00031b4a,2,FUN_00031b4a,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00031b4c,36,FUN_00031b4c,DEFAULT,false,__stdcall,1,1,,2,0,1,0,application,recovered
0x00031b70,46,FUN_00031b70,DEFAULT,false,__stdcall,2,1,,3,0,0,0,application,recovered
0x00031b9e,2,FUN_00031b9e,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00031ba0,2,FUN_00031ba0,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00031ba2,60,FUN_00031ba2,DEFAULT,false,__stdcall,1,0,,10,0,0,0,application,recovered
0x00031bde,12,FUN_00031bde,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x00031bea,60,FUN_00031bea,DEFAULT,false,__stdcall,3,4,,1,0,0,0,application,recovered
0x00031c26,12,FUN_00031c26,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x00031c32,238,FUN_00031c32,DEFAULT,false,__stdcall,1,3,,11,0,0,0,application,recovered
0x00031d20,42,FUN_00031d20,DEFAULT,false,__stdcall,2,2,,2,0,0,0,application,recovered
0x00031d4a,2,FUN_00031d4a,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00031d4c,170,FUN_00031d4c,DEFAULT,false,__stdcall,2,2,,4,0,4,0,application,recovered
0x00031df6,130,FUN_00031df6,DEFAULT,false,__stdcall,1,2,,0,0,4,0,application,recovered
0x00031e78,176,FUN_00031e78,DEFAULT,false,__stdcall,1,6,,2,0,0,0,application,recovered
0x00031f28,12,FUN_00031f28,DEFAULT,false,__stdcall,1,1,,0,0,0,0,application,recovered
0x00031f34,70,FUN_00031f34,DEFAULT,false,__stdcall,1,1,,2,0,2,0,application,recovered
0x00031f7a,60,FUN_00031f7a,DEFAULT,false,__stdcall,1,1,,1,0,2,0,application,recovered
0x00031fb6,38,FUN_00031fb6,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x00031fdc,132,FUN_00031fdc,DEFAULT,false,__stdcall,1,3,,5,0,0,0,application,recovered
0x00032060,20,FUN_00032060,DEFAULT,false,__stdcall,2,1,,0,0,0,0,application,recovered
0x00032074,52,FUN_00032074,DEFAULT,false,__stdcall,2,0,,2,0,0,0,application,recovered
0x000320a8,88,FUN_000320a8,DEFAULT,false,__stdcall,1,1,,3,0,0,0,application,recovered
0x00032100,2,FUN_00032100,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00032102,2,FUN_00032102,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00032104,252,FUN_00032104,DEFAULT,false,__stdcall,2,0,,20,0,0,0,application,recovered
0x00032200,2,FUN_00032200,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00032202,2,FUN_00032202,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00032204,178,FUN_00032204,DEFAULT,false,__stdcall,1,0,,36,0,0,0,application,recovered
0x000322b6,114,FUN_000322b6,DEFAULT,false,__stdcall,1,0,,36,0,0,0,application,recovered
0x00032328,46,FUN_00032328,DEFAULT,false,__stdcall,1,0,,18,0,1,0,application,recovered
0x00032356,92,FUN_00032356,DEFAULT,false,__stdcall,2,4,,5,0,0,0,application,recovered
0x000323b2,2,FUN_000323b2,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000323b4,158,FUN_000323b4,DEFAULT,false,__stdcall,2,1,,18,0,2,0,application,recovered
0x00032452,214,FUN_00032452,DEFAULT,false,__stdcall,2,0,,18,0,4,0,application,recovered
0x00032528,46,FUN_00032528,DEFAULT,false,__stdcall,1,0,,18,0,1,0,application,recovered
0x00032556,22,FUN_00032556,DEFAULT,false,__stdcall,2,2,,0,0,0,0,application,recovered
0x0003256c,100,FUN_0003256c,DEFAULT,false,__stdcall,1,5,,2,0,0,0,application,recovered
0x000325d0,64,FUN_000325d0,DEFAULT,false,__stdcall,1,3,,0,0,0,0,application,recovered
0x00032610,82,FUN_00032610,DEFAULT,false,__stdcall,2,2,,3,0,0,0,application,recovered
0x00032758,12,FUN_00032758,DEFAULT,false,__stdcall,1,1,,0,0,0,0,application,recovered
0x00032764,2,FUN_00032764,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00032766,14,FUN_00032766,DEFAULT,false,__stdcall,2,0,,4,0,0,0,application,recovered
0x00032774,12,FUN_00032774,DEFAULT,false,__stdcall,1,1,,0,0,0,0,application,recovered
0x00032780,114,FUN_00032780,DEFAULT,false,__stdcall,2,1,,5,0,1,0,application,recovered
0x00032802,2,FUN_00032802,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00032804,2,FUN_00032804,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00032806,98,FUN_00032806,DEFAULT,false,__stdcall,2,0,,5,0,0,0,application,recovered
0x00032868,792,FUN_00032868,DEFAULT,false,__stdcall,1,1,,32,0,5,0,application,recovered
0x00032b80,1560,motor_coord_transform_calib_handler,USER_DEFINED,false,__stdcall,1,1,,44,0,5,0,application,annotated
0x00033198,1004,FUN_00033198,DEFAULT,false,__stdcall,2,3,,61,0,6,0,application,recovered
0x00033584,14,FUN_00033584,DEFAULT,false,__stdcall,1,0,,2,0,0,0,application,recovered
0x00033592,2,FUN_00033592,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00033594,2,FUN_00033594,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00033596,308,FUN_00033596,DEFAULT,false,__stdcall,1,0,,54,0,0,0,application,recovered
0x000336ca,174,FUN_000336ca,DEFAULT,false,__stdcall,1,0,,54,0,0,0,application,recovered
0x00033778,68,FUN_00033778,DEFAULT,false,__stdcall,1,0,,27,0,0,0,application,recovered
0x000337bc,84,FUN_000337bc,DEFAULT,false,__stdcall,2,4,,4,0,0,0,application,recovered
0x00033810,2,FUN_00033810,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00033812,10,FUN_00033812,DEFAULT,false,__stdcall,1,0,,2,0,0,0,application,recovered
0x0003381c,426,FUN_0003381c,DEFAULT,false,__stdcall,1,0,,27,0,10,0,application,recovered
0x000339c6,46,FUN_000339c6,DEFAULT,false,__stdcall,1,4,,0,0,0,0,application,recovered
0x000339f4,136,FUN_000339f4,DEFAULT,false,__stdcall,2,5,,3,0,0,0,application,recovered
0x00033a7c,12,FUN_00033a7c,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x00033a88,2,FUN_00033a88,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00033a8a,28,FUN_00033a8a,DEFAULT,false,__stdcall,1,0,,9,0,0,0,application,recovered
0x00033aa6,16,FUN_00033aa6,DEFAULT,false,__stdcall,3,0,,3,0,0,0,application,recovered
0x00033ab6,82,FUN_00033ab6,DEFAULT,false,__stdcall,1,3,,0,0,0,0,application,recovered
0x00033b08,954,FUN_00033b08,DEFAULT,false,__stdcall,2,6,,19,0,13,0,application,recovered
0x00033ee6,2,FUN_00033ee6,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00033ee8,236,FUN_00033ee8,DEFAULT,false,__stdcall,2,3,,27,0,3,0,application,recovered
0x00033fd4,358,FUN_00033fd4,DEFAULT,false,__stdcall,2,0,,27,0,10,0,application,recovered
0x0003413a,88,FUN_0003413a,DEFAULT,false,__stdcall,1,2,,27,0,3,0,application,recovered
0x00034192,26,FUN_00034192,DEFAULT,false,__stdcall,2,2,,0,0,0,0,application,recovered
0x000341ac,36,FUN_000341ac,DEFAULT,false,__stdcall,2,1,,3,0,0,0,application,recovered
0x000341d0,178,FUN_000341d0,DEFAULT,false,__stdcall,1,8,,5,0,1,0,application,recovered
0x00034282,64,FUN_00034282,DEFAULT,false,__stdcall,1,3,,0,0,0,0,application,recovered
0x000342c2,118,FUN_000342c2,DEFAULT,false,__stdcall,2,3,,6,0,1,0,application,recovered
0x000343ba,756,FUN_000343ba,DEFAULT,false,__stdcall,1,1,,56,0,0,0,application,recovered
0x000346ae,50,FUN_000346ae,DEFAULT,false,__stdcall,1,2,,2,0,0,0,application,recovered
0x0003471a,12,FUN_0003471a,DEFAULT,false,__stdcall,1,1,,0,0,0,0,application,recovered
0x00034726,2,FUN_00034726,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00034728,14,FUN_00034728,DEFAULT,false,__stdcall,1,0,,4,0,0,0,application,recovered
0x00034736,120,FUN_00034736,DEFAULT,false,__stdcall,2,1,,8,0,1,0,application,recovered
0x000347ae,2,FUN_000347ae,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000347b0,92,FUN_000347b0,DEFAULT,false,__stdcall,1,1,,2,0,1,0,application,recovered
0x0003480c,78,FUN_0003480c,DEFAULT,false,__stdcall,2,1,,2,0,2,0,application,recovered
0x0003485a,40,FUN_0003485a,DEFAULT,false,__stdcall,2,0,,0,0,0,0,application,recovered
0x00034882,50,FUN_00034882,DEFAULT,false,__stdcall,1,1,,0,0,1,1,application,recovered
0x000348b4,146,FUN_000348b4,DEFAULT,false,__stdcall,1,2,,2,0,4,0,application,recovered
0x00034946,62,FUN_00034946,DEFAULT,false,__stdcall,1,0,,1,0,2,0,application,recovered
0x00034984,92,FUN_00034984,DEFAULT,false,__stdcall,4,2,,0,0,0,0,application,recovered
0x00034b74,38,FUN_00034b74,DEFAULT,false,__stdcall,1,2,,0,0,1,1,application,recovered
0x00034fb6,84,checkpoint_persistent_countdown_step,USER_DEFINED,false,__stdcall,1,1,,2,0,0,0,application,annotated
0x0003500e,2,FUN_0003500e,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00035010,2,FUN_00035010,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x00035012,54,FUN_00035012,DEFAULT,false,__stdcall,1,0,,8,0,0,0,application,recovered
0x00035048,30,FUN_00035048,DEFAULT,false,__stdcall,1,0,,8,0,0,0,application,recovered
0x00035066,18,FUN_00035066,DEFAULT,false,__stdcall,1,0,,4,0,0,0,application,recovered
0x00035078,92,FUN_00035078,DEFAULT,false,__stdcall,2,4,,5,0,0,0,application,recovered
0x000350d4,2,FUN_000350d4,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000350d6,74,FUN_000350d6,DEFAULT,false,__stdcall,2,1,,4,0,2,0,application,recovered
0x00035120,136,FUN_00035120,DEFAULT,false,__stdcall,3,1,,8,0,0,0,application,recovered
0x000351a8,170,FUN_000351a8,DEFAULT,false,__stdcall,1,9,,3,0,1,0,application,recovered
0x00035252,14,FUN_00035252,DEFAULT,false,__stdcall,2,0,,4,0,0,0,application,recovered
0x00035260,64,FUN_00035260,DEFAULT,false,__stdcall,2,1,,5,0,0,0,application,recovered
0x000352a0,138,FUN_000352a0,DEFAULT,false,__stdcall,1,4,,4,0,0,0,application,recovered
0x0003532a,64,FUN_0003532a,DEFAULT,false,__stdcall,1,3,,0,0,0,0,application,recovered
0x0003536a,276,FUN_0003536a,DEFAULT,false,__stdcall,2,9,,6,0,0,0,application,recovered
0x0003547e,56,FUN_0003547e,DEFAULT,false,__stdcall,1,1,,2,0,0,0,application,recovered
0x000354e6,98,FUN_000354e6,DEFAULT,false,__stdcall,0,1,,7,0,2,0,application,recovered
0x0003555c,26,FUN_0003555c,DEFAULT,false,__stdcall,1,1,,1,0,0,0,application,recovered
0x00035576,12,FUN_00035576,DEFAULT,false,__stdcall,0,0,,1,0,0,0,application,recovered
0x00035582,52,FUN_00035582,DEFAULT,false,__stdcall,1,0,,3,0,0,0,application,recovered
0x000355b6,18,FUN_000355b6,DEFAULT,false,__stdcall,1,0,,1,0,0,0,application,recovered
0x000355c8,2,FUN_000355c8,DEFAULT,false,__stdcall,1,0,,0,0,0,0,application,recovered
0x000355ca,40,FUN_000355ca,DEFAULT,false,__stdcall,1,0,,10,0,2,0,application,recovered
0x000355f2,50,FUN_000355f2,DEFAULT,false,__stdcall,1,0,,2,0,2,0,application,recovered
