region,topology_group_key,shape_sha256,component_hex,component_index,ecu_domain,bus_index,bus_name,gateway_names,junction_name
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0x1C,28,Transmission Control,30,Bus 2,Central Gateway,No. 5 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0xD5,213,HV Battery,30,Bus 2,Central Gateway,No. 4 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0xD9,217,DC Quick Charging Control2,30,Bus 2,Central Gateway,MGC
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0x61,97,Display and Navigation (AVN),31,Bus 3,Central Gateway,No. 10 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0x62,98,Combination Meter,31,Bus 3,Central Gateway,No. 10 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0x6B,107,Digital Rear-View Mirror,31,Bus 3,Central Gateway,No. 10 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0x74,116,74,31,Bus 3,Central Gateway,No. 10 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0xC6,198,DCM2,31,Bus 3,Central Gateway,No. 10 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0xC7,199,DCM,31,Bus 3,Central Gateway,No. 10 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0x28,40,Brake Booster,32,Bus 4,Central Gateway,No. 7 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0x29,41,Skid Control (ABS/VSC/TRAC),32,Bus 4,Central Gateway,No. 8 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0x32,50,Power Steering (EPS),32,Bus 4,Central Gateway,EBU
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0x47,71,Airbag,32,Bus 4,Central Gateway,No. 7 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0x65,101,65,32,Bus 4,Central Gateway,EBU
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0xF0,240,Spiral cable (Steering Angle Sensor),32,Bus 4,Central Gateway,No. 7 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0x05,5,Power Management,33,Bus 5,Central Gateway,No. 12 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0x1D,29,HL AutoLeveling/AFS/AHS,33,Bus 5,Central Gateway,No. 1 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0x1E,30,HL AutoLeveling/AFS/AHS (Sub),33,Bus 5,Central Gateway,No. 2 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0x40,64,Main Body,33,Bus 5,Central Gateway,No. 11 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0x46,70,Air Conditioning Amplifier,33,Bus 5,Central Gateway,No. 12 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0xA5,165,Front Door RH/R-Mirror (FR-Door/R-Mirror),33,Bus 5,Central Gateway,No. 12 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0xA6,166,Front Door LH/L-Mirror (FL-Door/L-Mirror),33,Bus 5,Central Gateway,No. 11 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0xA8,168,Multiplex Tilt and Telescopic,33,Bus 5,Central Gateway,No. 11 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0xAB,171,D-Seat,33,Bus 5,Central Gateway,No. 18 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0xB5,181,Certification (Smart),33,Bus 5,Central Gateway,No. 12 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0xB8,184,Back Door,33,Bus 5,Central Gateway,No. 21 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0x2A,42,Tire Pressure,34,Bus 6,Central Gateway,No. 13 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0x66,102,66,34,Bus 6,Central Gateway,No. 9 Global CAN Junction Connector
NA,0x004DD24B,20229143154e3bfca9c5a3bf12294d316096085d8d813855ae11c743bb2b16df,0xD3,211,Acoustic Vehicle Alerting System,34,Bus 6,Central Gateway,No. 9 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x0C,12,ITS Connect,29,Bus 1,Central Gateway,No. 7 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x0F,15,Front Radar,29,Bus 1,Central Gateway,FCM
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x10,16,Front Side Radar Master,29,Bus 1,Central Gateway,No. 3 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x41,65,Blind Spot Monitor Master,29,Bus 1,Central Gateway,No. 18 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x67,103,Clearance Warning (Intuitive Parking Assist),29,Bus 1,Central Gateway,No. 7 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x68,104,Parking Assist Monitor System / Rear Camera,29,Bus 1,Central Gateway,No. 19 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x6D,109,Front Camera Module,29,Bus 1,Central Gateway,No. 7 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x7B,123,Panoramic View Monitor / Circumference Monitoring Camera Control Module,29,Bus 1,Central Gateway,No. 14 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x09,9,Motor Generator,30,Bus 2,Central Gateway,No. 4 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x0A,10,Rear Motor Generator,30,Bus 2,Central Gateway,
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x13,19,ECM (Engine),30,Bus 2,Central Gateway,MGC
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x16,22,Hybrid Vehicle Control,30,Bus 2,Central Gateway,No. 12 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x19,25,TCM,30,Bus 2,Central Gateway,No. 4 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x1C,28,Transmission Control,30,Bus 2,Central Gateway,No. 10 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x61,97,Display and Navigation (AVN),31,Bus 3,Central Gateway,No. 13 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x62,98,Combination Meter,31,Bus 3,Central Gateway,No. 13 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x6B,107,Digital Rear-View Mirror,31,Bus 3,Central Gateway,No. 13 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x74,116,74,31,Bus 3,Central Gateway,No. 13 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x8E,142,ASC,31,Bus 3,Central Gateway,No. 13 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0xAE,174,Active Noise Control,31,Bus 3,Central Gateway,No. 13 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0xC6,198,DCM2,31,Bus 3,Central Gateway,No. 13 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0xC7,199,DCM,31,Bus 3,Central Gateway,No. 13 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0xFC,252,FC,31,Bus 3,Central Gateway,No. 13 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x28,40,Brake Booster,32,Bus 4,Central Gateway,No. 2 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x29,41,Skid Control (ABS/VSC/TRAC),32,Bus 4,Central Gateway,No. 6 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x32,50,Power Steering (EPS),32,Bus 4,Central Gateway,No. 2 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x47,71,Airbag,32,Bus 4,Central Gateway,No. 6 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0xF0,240,Spiral cable (Steering Angle Sensor),32,Bus 4,Central Gateway,No. 2 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x05,5,Power Management,33,Bus 5,Central Gateway,No. 5 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x40,64,Main Body,33,Bus 5,Central Gateway,No. 16 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x46,70,Air Conditioning Amplifier,33,Bus 5,Central Gateway,No. 5 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x80,128,P-Seat,33,Bus 5,Central Gateway,No. 5 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0xA8,168,Multiplex Tilt and Telescopic,33,Bus 5,Central Gateway,No. 5 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0xAB,171,D-Seat,33,Bus 5,Central Gateway,No. 16 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0xB5,181,Certification (Smart),33,Bus 5,Central Gateway,No. 5 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0xB8,184,Back Door,33,Bus 5,Central Gateway,No. 16 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x1D,29,HL AutoLeveling/AFS/AHS,34,Bus 6,Central Gateway,No. 17 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x1E,30,HL AutoLeveling/AFS/AHS (Sub),34,Bus 6,Central Gateway,No. 15 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x2A,42,Tire Pressure,34,Bus 6,Central Gateway,No. 17 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x31,49,DRS,34,Bus 6,Central Gateway,No. 17 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x36,54,Suspension Control (Air Suspension) Secondary Line,34,Bus 6,Central Gateway,No. 15 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0x38,56,Suspension Control (Air Suspension),34,Bus 6,Central Gateway,No. 15 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0xA5,165,Front Door RH/R-Mirror (FR-Door/R-Mirror),34,Bus 6,Central Gateway,No. 15 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0xA6,166,Front Door LH/L-Mirror (FL-Door/L-Mirror),34,Bus 6,Central Gateway,No. 17 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0xD3,211,Acoustic Vehicle Alerting System,34,Bus 6,Central Gateway,No. 17 Global CAN Junction Connector
NA,0x004DD286,2a8e35e8a1a916ba363983bfe92c575ba622bbda2cf888b0cfc0ec5255d47500,0xB7,183,Remote Engine Starter,35,Bus 7,Central Gateway,
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x0C,12,ITS Connect,29,Bus 1,Central Gateway,No. 6 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x0F,15,Front Radar,29,Bus 1,Central Gateway,FCM
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x10,16,Front Side Radar Master,29,Bus 1,Central Gateway,No. 2 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x41,65,Blind Spot Monitor Master,29,Bus 1,Central Gateway,No. 14 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x67,103,Clearance Warning (Intuitive Parking Assist),29,Bus 1,Central Gateway,No. 12 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x68,104,Parking Assist Monitor System / Rear Camera,29,Bus 1,Central Gateway,No. 15 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x6D,109,Front Camera Module,29,Bus 1,Central Gateway,No. 7 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x7B,123,Panoramic View Monitor / Circumference Monitoring Camera Control Module,29,Bus 1,Central Gateway,No. 7 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x07,7,Stop and Go/Start,30,Bus 2,Central Gateway,No. 8 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x13,19,ECM (Engine),30,Bus 2,Central Gateway,No. 8 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x19,25,TCM,30,Bus 2,Central Gateway,No. 8 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x1C,28,Transmission Control,30,Bus 2,Central Gateway,No. 8 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x61,97,Display and Navigation (AVN),31,Bus 3,Central Gateway,No. 9 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x62,98,Combination Meter,31,Bus 3,Central Gateway,No. 9 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x6B,107,Digital Rear-View Mirror,31,Bus 3,Central Gateway,No. 9 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0xAE,174,Active Noise Control,31,Bus 3,Central Gateway,No. 9 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0xC6,198,DCM2,31,Bus 3,Central Gateway,No. 9 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0xC7,199,DCM,31,Bus 3,Central Gateway,No. 9 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0xFC,252,FC,31,Bus 3,Central Gateway,No. 9 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x29,41,Skid Control (ABS/VSC/TRAC),32,Bus 4,Central Gateway,No. 5 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x32,50,Power Steering (EPS),32,Bus 4,Central Gateway,No. 1 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x47,71,Airbag,32,Bus 4,Central Gateway,No. 5 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0xF0,240,Spiral cable (Steering Angle Sensor),32,Bus 4,Central Gateway,No. 1 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x05,5,Power Management,33,Bus 5,Central Gateway,No. 4 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x40,64,Main Body,33,Bus 5,Central Gateway,No. 11 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x46,70,Air Conditioning Amplifier,33,Bus 5,Central Gateway,No. 4 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0xA8,168,Multiplex Tilt and Telescopic,33,Bus 5,Central Gateway,No. 4 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0xAB,171,D-Seat,33,Bus 5,Central Gateway,No. 11 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0xB5,181,Certification (Smart),33,Bus 5,Central Gateway,No. 4 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0xB8,184,Back Door,33,Bus 5,Central Gateway,No. 11 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x1A,26,Four Wheel Drive Control,34,Bus 6,Central Gateway,No. 13 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x1D,29,HL AutoLeveling/AFS/AHS,34,Bus 6,Central Gateway,No. 16 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x1E,30,HL AutoLeveling/AFS/AHS (Sub),34,Bus 6,Central Gateway,No. 16 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x2A,42,Tire Pressure,34,Bus 6,Central Gateway,No. 13 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x36,54,Suspension Control (Air Suspension) Secondary Line,34,Bus 6,Central Gateway,No. 10 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0x38,56,Suspension Control (Air Suspension),34,Bus 6,Central Gateway,No. 10 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0xA5,165,Front Door RH/R-Mirror (FR-Door/R-Mirror),34,Bus 6,Central Gateway,No. 10 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0xA6,166,Front Door LH/L-Mirror (FL-Door/L-Mirror),34,Bus 6,Central Gateway,No. 16 Global CAN Junction Connector
NA,0x004DD23A,316e20d4900fe5e95a009e310e1f2b30106747fe1b5b21adbf6ffef0f430b3e8,0xB7,183,Remote Engine Starter,35,Bus 7,Central Gateway,
NA,0x004DD233,3f75dbeb5a7b44b1dd0d3205e59cfce93e0b5c7a08c5df073f2ef88a29594289,0x0F,15,Front Radar,29,Bus 1,Central Gateway,FCM
NA,0x004DD233,3f75dbeb5a7b44b1dd0d3205e59cfce93e0b5c7a08c5df073f2ef88a29594289,0x10,16,Front Side Radar Master,29,Bus 1,Central Gateway,No. 3 Global CAN Junction Connector
NA,0x004DD233,3f75dbeb5a7b44b1dd0d3205e59cfce93e0b5c7a08c5df073f2ef88a29594289,0x41,65,Blind Spot Monitor Master,29,Bus 1,Central Gateway,No. 18 Global CAN Junction Connector
NA,0x004DD233,3f75dbeb5a7b44b1dd0d3205e59cfce93e0b5c7a08c5df073f2ef88a29594289,0x67,103,Clearance Warning (Intuitive Parking Assist),29,Bus 1,Central Gateway,No. 7 Global CAN Junction Connector
NA,0x004DD233,3f75dbeb5a7b44b1dd0d3205e59cfce93e0b5c7a08c5df073f2ef88a29594289,0x68,104,Parking Assist Monitor System / Rear Camera,29,Bus 1,Central Gateway,No. 19 Global CAN Junction Connector
NA,0x004DD233,3f75dbeb5a7b44b1dd0d3205e59cfce93e0b5c7a08c5df073f2ef88a29594289,0x6D,109,Front Camera Module,29,Bus 1,Central Gateway,No. 7 Global CAN Junction Connector
NA,0x004DD233,3f75dbeb5a7b44b1dd0d3205e59cfce93e0b5c7a08c5df073f2ef88a29594289,0x7B,123,Panoramic View Monitor / Circumference Monitoring Camera Control Module,29,Bus 1,Central Gateway,No. 14 Global CAN Junction Connector
NA,0x004DD233,3f75dbeb5a7b44b1dd0d3205e59cfce93e0b5c7a08c5df073f2ef88a29594289,0x09,9,Motor Generator,30,Bus 2,Central Gateway,No. 4 Global CAN Junction Connector
NA,0x004DD233,3f75dbeb5a7b44b1dd0d3205e59cfce93e0b5c7a08c5df073f2ef88a29594289,0x0A,10,Rear Motor Generator,30,Bus 2,Central Gateway,
NA,0x004DD233,3f75dbeb5a7b44b1dd0d3205e59cfce93e0b5c7a08c5df073f2ef88a29594289,0x13,19,ECM (Engine),30,Bus 2,Central Gateway,MGC
NA,0x004DD233,3f75dbeb5a7b44b1dd0d3205e59cfce93e0b5c7a08c5df073f2ef88a29594289,0x16,22,Hybrid Vehicle Control,30,Bus 2,Central Gateway,No. 12 Global CAN Junction Connector
NA,0x004DD233,3f75dbeb5a7b44b1dd0d3205e59cfce93e0b5c7a08c5df073f2ef88a29594289,0x19,25,TCM,30,Bus 2,Central Gateway,No. 4 Global CAN Junction Connector
NA,0x004DD233,3f75dbeb5a7b44b1dd0d3205e59cfce93e0b5c7a08c5df073f2ef88a29594289,0x1C,28,Transmission Control,30,Bus 2,Central Gateway,No. 10 Global CAN Junction Connector
NA,0x004DD233,3f75dbeb5a7b44b1dd0d3205e59cfce93e0b5c7a08c5df073f2ef88a29594289,0x61,97,Display and Navigation (AVN),31,Bus 3,Central Gateway,No. 13 Global CAN Junction Connector
NA,0x004DD233,3f75dbeb5a7b44b1dd0d3205e59cfce93e0b5c7a08c5df073f2ef88a29594289,0x62,98,Combination Meter,31,Bus 3,Central Gateway,No. 13 Global CAN Junction Connector
NA,0x004DD233,3f75dbeb5a7b44b1dd0d3205e59cfce93e0b5c7a08c5df073f2ef88a29594289,0x6B,107,Digital Rear-View Mirror,31,Bus 3,Central Gateway,No. 13 Global CAN Junction Connector
